SKU,Product - English Name,Product - Chinese Name,Date of Sale,Amount Sold
A009-1,Xiang Mai,油麦菜,2019/10/14,1
A009-1,Xiang Mai,油麦菜,2019/10/15,2
A009-1,Xiang Mai,油麦菜,2019/10/16,3
A009-1,Xiang Mai,油麦菜,2019/10/17,3
A009-1,Xiang Mai,油麦菜,2019/10/18,7
A009-1,Xiang Mai,油麦菜,2019/10/19,5
A009-1,Xiang Mai,油麦菜,2019/10/20,7
A009-1,Xiang Mai,油麦菜,2019/10/21,1
A009-1,Xiang Mai,油麦菜,2019/10/22,4
A009-1,Xiang Mai,油麦菜,2019/10/23,6
A009-1,Xiang Mai,油麦菜,2019/10/24,1
A009-1,Xiang Mai,油麦菜,2019/10/25,1
A009-1,Xiang Mai,油麦菜,2019/10/26,10
A009-1,Xiang Mai,油麦菜,2019/10/29,2
A009-1,Xiang Mai,油麦菜,2019/10/30,4
A009-1,Xiang Mai,油麦菜,2019/10/31,3
A009-1,Xiang Mai,油麦菜,2019/11/01,4
A009-1,Xiang Mai,油麦菜,2019/11/02,11
A009-1,Xiang Mai,油麦菜,2019/11/03,3
A009-1,Xiang Mai,油麦菜,2019/11/04,1
A009-1,Xiang Mai,油麦菜,2019/11/05,3
A009-1,Xiang Mai,油麦菜,2019/11/06,3
A009-1,Xiang Mai,油麦菜,2019/11/07,5
A009-1,Xiang Mai,油麦菜,2019/11/08,9
A009-1,Xiang Mai,油麦菜,2019/11/09,6
A009-1,Xiang Mai,油麦菜,2019/11/10,5
A009-1,Xiang Mai,油麦菜,2019/11/11,1
A009-1,Xiang Mai,油麦菜,2019/11/12,4
A009-1,Xiang Mai,油麦菜,2019/11/13,4
A009-1,Xiang Mai,油麦菜,2019/11/14,5
A009-1,Xiang Mai,油麦菜,2019/11/15,3
A009-1,Xiang Mai,油麦菜,2019/11/16,6
A009-1,Xiang Mai,油麦菜,2019/11/17,1
A009-1,Xiang Mai,油麦菜,2019/11/18,4
A009-1,Xiang Mai,油麦菜,2019/11/19,2
A009-1,Xiang Mai,油麦菜,2019/11/20,5
A009-1,Xiang Mai,油麦菜,2019/11/21,4
A009-1,Xiang Mai,油麦菜,2019/11/22,9
A009-1,Xiang Mai,油麦菜,2019/11/23,6
A009-1,Xiang Mai,油麦菜,2019/11/24,5
A009-1,Xiang Mai,油麦菜,2019/11/25,1
A009-1,Xiang Mai,油麦菜,2019/11/27,1
A009-1,Xiang Mai,油麦菜,2019/11/28,5
A009-1,Xiang Mai,油麦菜,2019/11/29,5
A009-1,Xiang Mai,油麦菜,2019/11/30,7
A009-1,Xiang Mai,油麦菜,2019/12/01,5
A009-1,Xiang Mai,油麦菜,2019/12/02,3
A009-1,Xiang Mai,油麦菜,2019/12/03,2
A009-1,Xiang Mai,油麦菜,2019/12/04,5
A009-1,Xiang Mai,油麦菜,2019/12/05,4
A009-1,Xiang Mai,油麦菜,2019/12/06,5
A009-1,Xiang Mai,油麦菜,2019/12/07,4
A009-1,Xiang Mai,油麦菜,2019/12/08,3
A009-1,Xiang Mai,油麦菜,2019/12/09,3
A009-1,Xiang Mai,油麦菜,2019/12/10,2
A009-1,Xiang Mai,油麦菜,2019/12/11,4
A009-1,Xiang Mai,油麦菜,2019/12/12,5
A009-1,Xiang Mai,油麦菜,2019/12/13,9
A009-1,Xiang Mai,油麦菜,2019/12/14,10
A009-1,Xiang Mai,油麦菜,2019/12/15,6
A009-1,Xiang Mai,油麦菜,2019/12/16,4
A009-1,Xiang Mai,油麦菜,2019/12/17,8
A009-1,Xiang Mai,油麦菜,2019/12/18,5
A009-1,Xiang Mai,油麦菜,2019/12/19,5
A009-1,Xiang Mai,油麦菜,2019/12/20,2
A009-1,Xiang Mai,油麦菜,2019/12/21,6
A009-1,Xiang Mai,油麦菜,2019/12/22,4
A009-1,Xiang Mai,油麦菜,2019/12/23,3
A009-1,Xiang Mai,油麦菜,2019/12/24,7
A009-1,Xiang Mai,油麦菜,2019/12/25,5
A009-1,Xiang Mai,油麦菜,2019/12/26,4
A009-1,Xiang Mai,油麦菜,2019/12/27,3
A009-1,Xiang Mai,油麦菜,2019/12/28,4
A009-1,Xiang Mai,油麦菜,2019/12/29,4
A009-1,Xiang Mai,油麦菜,2019/12/30,3
A009-1,Xiang Mai,油麦菜,2019/12/31,12
A009-1,Xiang Mai,油麦菜,2020/01/01,7
A009-1,Xiang Mai,油麦菜,2020/01/02,2
A009-1,Xiang Mai,油麦菜,2020/01/03,3
A009-1,Xiang Mai,油麦菜,2020/01/04,7
A009-1,Xiang Mai,油麦菜,2020/01/05,6
A009-1,Xiang Mai,油麦菜,2020/01/06,2
A009-1,Xiang Mai,油麦菜,2020/01/07,2
A009-1,Xiang Mai,油麦菜,2020/01/08,2
A009-1,Xiang Mai,油麦菜,2020/01/09,1
A009-1,Xiang Mai,油麦菜,2020/01/10,4
A009-1,Xiang Mai,油麦菜,2020/01/11,4
A009-1,Xiang Mai,油麦菜,2020/01/12,7
A009-1,Xiang Mai,油麦菜,2020/01/13,4
A009-1,Xiang Mai,油麦菜,2020/01/14,5
A009-1,Xiang Mai,油麦菜,2020/01/15,6
A009-1,Xiang Mai,油麦菜,2020/01/16,2
A009-1,Xiang Mai,油麦菜,2020/01/17,5
A009-1,Xiang Mai,油麦菜,2020/01/18,6
A009-1,Xiang Mai,油麦菜,2020/01/19,4
A009-1,Xiang Mai,油麦菜,2020/01/20,3
A009-1,Xiang Mai,油麦菜,2020/01/21,3
A009-1,Xiang Mai,油麦菜,2020/01/22,3
A009-1,Xiang Mai,油麦菜,2020/01/23,8
A009-1,Xiang Mai,油麦菜,2020/01/24,14
A009-1,Xiang Mai,油麦菜,2020/01/25,5
A009-1,Xiang Mai,油麦菜,2020/01/26,9
A009-1,Xiang Mai,油麦菜,2020/01/27,10
A009-1,Xiang Mai,油麦菜,2020/01/28,4
A009-1,Xiang Mai,油麦菜,2020/01/29,2
A009-1,Xiang Mai,油麦菜,2020/01/31,4
A009-1,Xiang Mai,油麦菜,2020/02/01,4
A009-1,Xiang Mai,油麦菜,2020/02/02,6
A009-1,Xiang Mai,油麦菜,2020/02/03,4
A009-1,Xiang Mai,油麦菜,2020/02/04,4
A009-1,Xiang Mai,油麦菜,2020/02/05,2
A009-1,Xiang Mai,油麦菜,2020/02/08,2
A009-1,Xiang Mai,油麦菜,2020/02/09,1
A009-1,Xiang Mai,油麦菜,2020/02/11,1
A009-1,Xiang Mai,油麦菜,2020/02/12,2
A009-1,Xiang Mai,油麦菜,2020/02/13,1
A009-1,Xiang Mai,油麦菜,2020/02/14,3
A009-1,Xiang Mai,油麦菜,2020/02/15,3
A009-1,Xiang Mai,油麦菜,2020/02/16,1
A009-1,Xiang Mai,油麦菜,2020/02/18,1
A009-1,Xiang Mai,油麦菜,2020/02/19,2
A009-1,Xiang Mai,油麦菜,2020/02/21,6
A009-1,Xiang Mai,油麦菜,2020/02/22,2
A009-1,Xiang Mai,油麦菜,2020/02/25,2
A009-1,Xiang Mai,油麦菜,2020/02/26,2
A009-1,Xiang Mai,油麦菜,2020/02/27,1
A009-1,Xiang Mai,油麦菜,2020/02/28,3
A009-1,Xiang Mai,油麦菜,2020/02/29,3
A009-1,Xiang Mai,油麦菜,2020/03/02,2
A009-1,Xiang Mai,油麦菜,2020/03/04,2
A009-1,Xiang Mai,油麦菜,2020/03/06,1
A009-1,Xiang Mai,油麦菜,2020/03/07,2
A009-1,Xiang Mai,油麦菜,2020/03/08,2
A009-1,Xiang Mai,油麦菜,2020/03/09,1
A009-1,Xiang Mai,油麦菜,2020/03/11,2
A009-1,Xiang Mai,油麦菜,2020/03/12,1
A009-1,Xiang Mai,油麦菜,2020/03/13,4
A009-1,Xiang Mai,油麦菜,2020/03/14,5
A009-1,Xiang Mai,油麦菜,2020/03/17,4
A009-1,Xiang Mai,油麦菜,2020/03/18,1
A009-1,Xiang Mai,油麦菜,2020/03/19,2
A009-1,Xiang Mai,油麦菜,2020/03/20,3
A009-1,Xiang Mai,油麦菜,2020/03/21,1
A009-1,Xiang Mai,油麦菜,2020/03/22,2
A009-1,Xiang Mai,油麦菜,2020/03/23,1
A009-1,Xiang Mai,油麦菜,2020/03/26,1
A009-1,Xiang Mai,油麦菜,2020/03/27,1
A009-1,Xiang Mai,油麦菜,2020/03/28,2
A009-1,Xiang Mai,油麦菜,2020/03/29,1
A009-1,Xiang Mai,油麦菜,2020/03/31,2
A009-1,Xiang Mai,油麦菜,2020/04/01,1
A009-1,Xiang Mai,油麦菜,2020/04/03,2
A009-1,Xiang Mai,油麦菜,2020/04/04,3
A009-1,Xiang Mai,油麦菜,2020/04/05,1
A009-1,Xiang Mai,油麦菜,2020/04/06,2
A009-1,Xiang Mai,油麦菜,2020/04/10,1
A009-1,Xiang Mai,油麦菜,2020/04/11,1
A009-1,Xiang Mai,油麦菜,2020/04/17,1
A009-1,Xiang Mai,油麦菜,2020/04/19,1
A009-1,Xiang Mai,油麦菜,2020/04/25,2
A009-1,Xiang Mai,油麦菜,2020/05/02,2
A009-1,Xiang Mai,油麦菜,2020/05/10,2
A009-1,Xiang Mai,油麦菜,2020/05/15,1
A009-1,Xiang Mai,油麦菜,2020/05/23,2
A009-1,Xiang Mai,油麦菜,2020/06/06,1
A009-1,Xiang Mai,油麦菜,2020/06/07,1
A009-1,Xiang Mai,油麦菜,2020/06/19,5
A009-1,Xiang Mai,油麦菜,2020/06/20,8
A009-1,Xiang Mai,油麦菜,2020/06/21,8
A009-1,Xiang Mai,油麦菜,2020/06/22,3
A009-1,Xiang Mai,油麦菜,2020/06/23,5
A009-1,Xiang Mai,油麦菜,2020/06/24,3
A009-1,Xiang Mai,油麦菜,2020/06/25,3
A009-1,Xiang Mai,油麦菜,2020/06/26,9
A009-1,Xiang Mai,油麦菜,2020/06/27,3
A009-1,Xiang Mai,油麦菜,2020/06/28,4
A009-1,Xiang Mai,油麦菜,2020/06/29,3
A009-1,Xiang Mai,油麦菜,2020/06/30,1
A009-1,Xiang Mai,油麦菜,2020/07/01,3
A009-1,Xiang Mai,油麦菜,2020/07/02,2
A009-1,Xiang Mai,油麦菜,2020/07/03,6
A009-1,Xiang Mai,油麦菜,2020/07/04,6
A009-1,Xiang Mai,油麦菜,2020/07/05,5
A009-1,Xiang Mai,油麦菜,2020/07/06,1
A009-1,Xiang Mai,油麦菜,2020/07/07,2
A009-1,Xiang Mai,油麦菜,2020/07/08,1
A009-1,Xiang Mai,油麦菜,2020/07/09,5
A009-1,Xiang Mai,油麦菜,2020/07/10,4
A009-1,Xiang Mai,油麦菜,2020/07/11,3
A009-1,Xiang Mai,油麦菜,2020/07/12,2
A009-1,Xiang Mai,油麦菜,2020/07/13,2
A009-1,Xiang Mai,油麦菜,2020/07/14,1
A009-1,Xiang Mai,油麦菜,2020/07/15,1
A009-1,Xiang Mai,油麦菜,2020/07/16,1
A009-1,Xiang Mai,油麦菜,2020/07/17,5
A009-1,Xiang Mai,油麦菜,2020/07/18,3
A009-1,Xiang Mai,油麦菜,2020/07/19,2
A009-1,Xiang Mai,油麦菜,2020/07/20,3
A009-1,Xiang Mai,油麦菜,2020/07/21,2
A009-1,Xiang Mai,油麦菜,2020/07/22,1
A009-1,Xiang Mai,油麦菜,2020/07/24,3
A009-1,Xiang Mai,油麦菜,2020/07/25,2
A009-1,Xiang Mai,油麦菜,2020/07/26,1
A009-1,Xiang Mai,油麦菜,2020/07/27,2
A009-1,Xiang Mai,油麦菜,2020/07/28,2
A009-1,Xiang Mai,油麦菜,2020/07/29,1
A009-1,Xiang Mai,油麦菜,2020/07/30,7
A009-1,Xiang Mai,油麦菜,2020/07/31,5
A009-1,Xiang Mai,油麦菜,2020/08/01,2
A009-1,Xiang Mai,油麦菜,2020/08/02,2
A009-1,Xiang Mai,油麦菜,2020/08/04,1
A009-1,Xiang Mai,油麦菜,2020/08/05,2
A009-1,Xiang Mai,油麦菜,2020/08/06,1
A009-1,Xiang Mai,油麦菜,2020/08/07,1
A009-1,Xiang Mai,油麦菜,2020/08/08,4
A009-1,Xiang Mai,油麦菜,2020/08/09,2
A009-1,Xiang Mai,油麦菜,2020/08/10,5
A009-1,Xiang Mai,油麦菜,2020/08/11,1
A009-1,Xiang Mai,油麦菜,2020/08/12,2
A009-1,Xiang Mai,油麦菜,2020/08/13,2
A009-1,Xiang Mai,油麦菜,2020/08/14,3
A009-1,Xiang Mai,油麦菜,2020/08/15,2
A009-1,Xiang Mai,油麦菜,2020/08/16,1
A009-1,Xiang Mai,油麦菜,2020/08/18,2
A009-1,Xiang Mai,油麦菜,2020/08/19,1
A009-1,Xiang Mai,油麦菜,2020/08/20,1
A009-1,Xiang Mai,油麦菜,2020/08/21,6
A009-1,Xiang Mai,油麦菜,2020/08/22,5
A009-1,Xiang Mai,油麦菜,2020/08/24,3
A009-1,Xiang Mai,油麦菜,2020/08/25,2
A009-1,Xiang Mai,油麦菜,2020/08/26,5
A009-1,Xiang Mai,油麦菜,2020/08/27,1
A009-1,Xiang Mai,油麦菜,2020/08/29,4
A009-1,Xiang Mai,油麦菜,2020/08/30,5
A009-1,Xiang Mai,油麦菜,2020/08/31,1
A009-1,Xiang Mai,油麦菜,2020/09/02,4
A009-1,Xiang Mai,油麦菜,2020/09/03,2
A009-1,Xiang Mai,油麦菜,2020/09/04,3
A009-1,Xiang Mai,油麦菜,2020/09/05,12
A009-1,Xiang Mai,油麦菜,2020/09/06,5
A009-1,Xiang Mai,油麦菜,2020/09/07,2
A009-1,Xiang Mai,油麦菜,2020/09/10,1
A009-1,Xiang Mai,油麦菜,2020/09/11,1
A009-1,Xiang Mai,油麦菜,2020/09/12,6
A009-1,Xiang Mai,油麦菜,2020/09/13,3
A009-1,Xiang Mai,油麦菜,2020/09/14,1
A009-1,Xiang Mai,油麦菜,2020/09/15,5
A009-1,Xiang Mai,油麦菜,2020/09/16,1
A009-1,Xiang Mai,油麦菜,2020/09/18,3
A009-1,Xiang Mai,油麦菜,2020/09/19,3
A009-1,Xiang Mai,油麦菜,2020/09/20,3
A009-1,Xiang Mai,油麦菜,2020/09/21,1
A009-1,Xiang Mai,油麦菜,2020/09/22,1
A009-1,Xiang Mai,油麦菜,2020/09/23,2
A009-1,Xiang Mai,油麦菜,2020/09/24,1
A009-1,Xiang Mai,油麦菜,2020/09/25,4
A009-1,Xiang Mai,油麦菜,2020/09/26,8
A009-1,Xiang Mai,油麦菜,2020/09/27,3
A009-1,Xiang Mai,油麦菜,2020/09/28,4
A009-1,Xiang Mai,油麦菜,2020/09/30,1
A009-1,Xiang Mai,油麦菜,2020/10/01,2
A009-1,Xiang Mai,油麦菜,2020/10/02,7
A009-1,Xiang Mai,油麦菜,2020/10/03,4
A009-1,Xiang Mai,油麦菜,2020/10/04,1
A009-1,Xiang Mai,油麦菜,2020/10/05,1
A009-1,Xiang Mai,油麦菜,2020/10/06,3
A009-1,Xiang Mai,油麦菜,2020/10/07,1
A009-1,Xiang Mai,油麦菜,2020/10/09,5
A009-1,Xiang Mai,油麦菜,2020/10/10,9
A009-1,Xiang Mai,油麦菜,2020/10/11,5
A009-1,Xiang Mai,油麦菜,2020/10/12,2
A009-1,Xiang Mai,油麦菜,2020/10/14,1
A009-1,Xiang Mai,油麦菜,2020/10/15,4
A009-1,Xiang Mai,油麦菜,2020/10/16,3
A009-1,Xiang Mai,油麦菜,2020/10/17,5
A009-1,Xiang Mai,油麦菜,2020/10/18,4
A009-1,Xiang Mai,油麦菜,2020/10/19,1
A009-1,Xiang Mai,油麦菜,2020/10/20,2
A009-1,Xiang Mai,油麦菜,2020/10/21,1
A009-1,Xiang Mai,油麦菜,2020/10/23,6
A009-1,Xiang Mai,油麦菜,2020/10/24,5
A009-1,Xiang Mai,油麦菜,2020/10/25,7
A009-1,Xiang Mai,油麦菜,2020/10/28,1
A009-1,Xiang Mai,油麦菜,2020/10/29,2
A009-1,Xiang Mai,油麦菜,2020/10/31,7
A009-1,Xiang Mai,油麦菜,2020/11/01,1
A009-1,Xiang Mai,油麦菜,2020/11/02,1
A009-1,Xiang Mai,油麦菜,2020/11/04,2
A009-1,Xiang Mai,油麦菜,2020/11/05,1
A009-1,Xiang Mai,油麦菜,2020/11/06,4
A009-1,Xiang Mai,油麦菜,2020/11/07,6
A009-1,Xiang Mai,油麦菜,2020/11/08,4
A009-1,Xiang Mai,油麦菜,2020/11/09,1
A009-1,Xiang Mai,油麦菜,2020/11/11,1
A009-1,Xiang Mai,油麦菜,2020/11/12,5
A009-1,Xiang Mai,油麦菜,2020/11/13,5
A009-1,Xiang Mai,油麦菜,2020/11/14,6
A009-1,Xiang Mai,油麦菜,2020/11/15,4
A009-1,Xiang Mai,油麦菜,2020/11/16,1
A009-1,Xiang Mai,油麦菜,2020/11/17,1
A009-1,Xiang Mai,油麦菜,2020/11/18,1
A009-1,Xiang Mai,油麦菜,2020/11/19,2
A009-1,Xiang Mai,油麦菜,2020/11/20,3
A009-1,Xiang Mai,油麦菜,2020/11/21,7
A009-1,Xiang Mai,油麦菜,2020/11/22,4
A009-1,Xiang Mai,油麦菜,2020/11/23,2
A009-1,Xiang Mai,油麦菜,2020/11/24,1
A009-1,Xiang Mai,油麦菜,2020/11/25,3
A009-1,Xiang Mai,油麦菜,2020/11/26,5
A009-1,Xiang Mai,油麦菜,2020/11/27,3
A009-1,Xiang Mai,油麦菜,2020/11/28,7
A009-1,Xiang Mai,油麦菜,2020/11/29,2
A009-1,Xiang Mai,油麦菜,2020/12/01,2
A009-1,Xiang Mai,油麦菜,2020/12/02,4
A009-1,Xiang Mai,油麦菜,2020/12/03,3
A009-1,Xiang Mai,油麦菜,2020/12/04,8
A009-1,Xiang Mai,油麦菜,2020/12/05,5
A009-1,Xiang Mai,油麦菜,2020/12/06,1
A009-1,Xiang Mai,油麦菜,2020/12/07,4
A009-1,Xiang Mai,油麦菜,2020/12/10,1
A009-1,Xiang Mai,油麦菜,2020/12/11,2
A009-1,Xiang Mai,油麦菜,2020/12/12,8
A009-1,Xiang Mai,油麦菜,2020/12/13,2
A009-1,Xiang Mai,油麦菜,2020/12/14,2
A009-1,Xiang Mai,油麦菜,2020/12/15,3
A009-1,Xiang Mai,油麦菜,2020/12/16,1
A009-1,Xiang Mai,油麦菜,2020/12/17,4
A009-1,Xiang Mai,油麦菜,2020/12/18,3
A009-1,Xiang Mai,油麦菜,2020/12/19,6
A009-1,Xiang Mai,油麦菜,2020/12/20,3
A009-1,Xiang Mai,油麦菜,2020/12/21,1
A009-1,Xiang Mai,油麦菜,2020/12/22,1
A009-1,Xiang Mai,油麦菜,2020/12/23,1
A009-1,Xiang Mai,油麦菜,2020/12/24,2
A009-1,Xiang Mai,油麦菜,2020/12/25,5
A009-1,Xiang Mai,油麦菜,2020/12/26,6
A009-1,Xiang Mai,油麦菜,2020/12/27,4
A009-1,Xiang Mai,油麦菜,2020/12/28,2
A009-1,Xiang Mai,油麦菜,2020/12/29,1
A009-1,Xiang Mai,油麦菜,2020/12/30,5
A009-1,Xiang Mai,油麦菜,2020/12/31,9
A012-1,Baby Cabbage,娃娃菜,2018/01/01,19
A012-1,Baby Cabbage,娃娃菜,2018/01/02,5
A012-1,Baby Cabbage,娃娃菜,2018/01/03,14
A012-1,Baby Cabbage,娃娃菜,2018/01/04,5
A012-1,Baby Cabbage,娃娃菜,2018/01/05,14
A012-1,Baby Cabbage,娃娃菜,2018/01/06,11
A012-1,Baby Cabbage,娃娃菜,2018/01/07,8
A012-1,Baby Cabbage,娃娃菜,2018/01/08,8
A012-1,Baby Cabbage,娃娃菜,2018/01/09,5
A012-1,Baby Cabbage,娃娃菜,2018/01/10,13
A012-1,Baby Cabbage,娃娃菜,2018/01/11,9
A012-1,Baby Cabbage,娃娃菜,2018/01/12,26
A012-1,Baby Cabbage,娃娃菜,2018/01/13,19
A012-1,Baby Cabbage,娃娃菜,2018/01/14,12
A012-1,Baby Cabbage,娃娃菜,2018/01/15,14
A012-1,Baby Cabbage,娃娃菜,2018/01/16,9
A012-1,Baby Cabbage,娃娃菜,2018/01/17,11
A012-1,Baby Cabbage,娃娃菜,2018/01/18,15
A012-1,Baby Cabbage,娃娃菜,2018/01/19,16
A012-1,Baby Cabbage,娃娃菜,2018/01/20,21
A012-1,Baby Cabbage,娃娃菜,2018/01/21,16
A012-1,Baby Cabbage,娃娃菜,2018/01/22,5
A012-1,Baby Cabbage,娃娃菜,2018/01/23,7
A012-1,Baby Cabbage,娃娃菜,2018/01/24,12
A012-1,Baby Cabbage,娃娃菜,2018/01/25,14
A012-1,Baby Cabbage,娃娃菜,2018/01/26,16
A012-1,Baby Cabbage,娃娃菜,2018/01/27,22
A012-1,Baby Cabbage,娃娃菜,2018/01/28,19
A012-1,Baby Cabbage,娃娃菜,2018/01/29,7
A012-1,Baby Cabbage,娃娃菜,2018/01/30,9
A012-1,Baby Cabbage,娃娃菜,2018/01/31,10
A012-1,Baby Cabbage,娃娃菜,2018/02/01,12
A012-1,Baby Cabbage,娃娃菜,2018/02/02,20
A012-1,Baby Cabbage,娃娃菜,2018/02/03,17
A012-1,Baby Cabbage,娃娃菜,2018/02/04,14
A012-1,Baby Cabbage,娃娃菜,2018/02/05,6
A012-1,Baby Cabbage,娃娃菜,2018/02/06,5
A012-1,Baby Cabbage,娃娃菜,2018/02/07,14
A012-1,Baby Cabbage,娃娃菜,2018/02/08,15
A012-1,Baby Cabbage,娃娃菜,2018/02/09,16
A012-1,Baby Cabbage,娃娃菜,2018/02/10,8
A012-1,Baby Cabbage,娃娃菜,2018/02/11,13
A012-1,Baby Cabbage,娃娃菜,2018/02/12,11
A012-1,Baby Cabbage,娃娃菜,2018/02/13,12
A012-1,Baby Cabbage,娃娃菜,2018/02/14,13
A012-1,Baby Cabbage,娃娃菜,2018/02/15,17
A012-1,Baby Cabbage,娃娃菜,2018/02/16,18
A012-1,Baby Cabbage,娃娃菜,2018/02/17,9
A012-1,Baby Cabbage,娃娃菜,2018/02/18,15
A012-1,Baby Cabbage,娃娃菜,2018/02/19,7
A012-1,Baby Cabbage,娃娃菜,2018/02/20,10
A012-1,Baby Cabbage,娃娃菜,2018/02/21,9
A012-1,Baby Cabbage,娃娃菜,2018/02/22,14
A012-1,Baby Cabbage,娃娃菜,2018/02/23,15
A012-1,Baby Cabbage,娃娃菜,2018/02/24,15
A012-1,Baby Cabbage,娃娃菜,2018/02/25,7
A012-1,Baby Cabbage,娃娃菜,2018/02/26,10
A012-1,Baby Cabbage,娃娃菜,2018/02/27,15
A012-1,Baby Cabbage,娃娃菜,2018/02/28,9
A012-1,Baby Cabbage,娃娃菜,2018/03/01,10
A012-1,Baby Cabbage,娃娃菜,2018/03/02,15
A012-1,Baby Cabbage,娃娃菜,2018/03/03,15
A012-1,Baby Cabbage,娃娃菜,2018/03/04,12
A012-1,Baby Cabbage,娃娃菜,2018/03/05,7
A012-1,Baby Cabbage,娃娃菜,2018/03/06,4
A012-1,Baby Cabbage,娃娃菜,2018/03/07,9
A012-1,Baby Cabbage,娃娃菜,2018/03/08,10
A012-1,Baby Cabbage,娃娃菜,2018/03/09,16
A012-1,Baby Cabbage,娃娃菜,2018/03/10,16
A012-1,Baby Cabbage,娃娃菜,2018/03/11,12
A012-1,Baby Cabbage,娃娃菜,2018/03/12,7
A012-1,Baby Cabbage,娃娃菜,2018/03/13,10
A012-1,Baby Cabbage,娃娃菜,2018/03/14,11
A012-1,Baby Cabbage,娃娃菜,2018/03/15,8
A012-1,Baby Cabbage,娃娃菜,2018/03/16,19
A012-1,Baby Cabbage,娃娃菜,2018/03/17,19
A012-1,Baby Cabbage,娃娃菜,2018/03/18,9
A012-1,Baby Cabbage,娃娃菜,2018/03/19,3
A012-1,Baby Cabbage,娃娃菜,2018/03/20,6
A012-1,Baby Cabbage,娃娃菜,2018/03/21,8
A012-1,Baby Cabbage,娃娃菜,2018/03/22,15
A012-1,Baby Cabbage,娃娃菜,2018/03/23,18
A012-1,Baby Cabbage,娃娃菜,2018/03/24,13
A012-1,Baby Cabbage,娃娃菜,2018/03/25,12
A012-1,Baby Cabbage,娃娃菜,2018/03/30,12
A012-1,Baby Cabbage,娃娃菜,2018/03/31,12
A012-1,Baby Cabbage,娃娃菜,2018/04/01,15
A012-1,Baby Cabbage,娃娃菜,2018/04/02,4
A012-1,Baby Cabbage,娃娃菜,2018/04/03,3
A012-1,Baby Cabbage,娃娃菜,2018/04/04,7
A012-1,Baby Cabbage,娃娃菜,2018/04/05,4
A012-1,Baby Cabbage,娃娃菜,2018/04/06,17
A012-1,Baby Cabbage,娃娃菜,2018/04/07,17
A012-1,Baby Cabbage,娃娃菜,2018/04/08,5
A012-1,Baby Cabbage,娃娃菜,2018/04/09,5
A012-1,Baby Cabbage,娃娃菜,2018/04/10,7
A012-1,Baby Cabbage,娃娃菜,2018/04/11,5
A012-1,Baby Cabbage,娃娃菜,2018/04/12,10
A012-1,Baby Cabbage,娃娃菜,2018/04/13,12
A012-1,Baby Cabbage,娃娃菜,2018/04/14,17
A012-1,Baby Cabbage,娃娃菜,2018/04/15,10
A012-1,Baby Cabbage,娃娃菜,2018/04/16,5
A012-1,Baby Cabbage,娃娃菜,2018/04/17,9
A012-1,Baby Cabbage,娃娃菜,2018/04/18,4
A012-1,Baby Cabbage,娃娃菜,2018/04/19,11
A012-1,Baby Cabbage,娃娃菜,2018/04/20,16
A012-1,Baby Cabbage,娃娃菜,2018/04/21,18
A012-1,Baby Cabbage,娃娃菜,2018/04/22,10
A012-1,Baby Cabbage,娃娃菜,2018/04/23,6
A012-1,Baby Cabbage,娃娃菜,2018/04/24,7
A012-1,Baby Cabbage,娃娃菜,2018/04/25,10
A012-1,Baby Cabbage,娃娃菜,2018/04/26,4
A012-1,Baby Cabbage,娃娃菜,2018/04/27,12
A012-1,Baby Cabbage,娃娃菜,2018/04/28,15
A012-1,Baby Cabbage,娃娃菜,2018/04/29,8
A012-1,Baby Cabbage,娃娃菜,2018/04/30,13
A012-1,Baby Cabbage,娃娃菜,2018/05/01,12
A012-1,Baby Cabbage,娃娃菜,2018/05/02,1
A012-1,Baby Cabbage,娃娃菜,2018/05/03,3
A012-1,Baby Cabbage,娃娃菜,2018/05/04,10
A012-1,Baby Cabbage,娃娃菜,2018/05/05,8
A012-1,Baby Cabbage,娃娃菜,2018/05/06,13
A012-1,Baby Cabbage,娃娃菜,2018/05/07,6
A012-1,Baby Cabbage,娃娃菜,2018/05/08,7
A012-1,Baby Cabbage,娃娃菜,2018/05/09,5
A012-1,Baby Cabbage,娃娃菜,2018/05/10,9
A012-1,Baby Cabbage,娃娃菜,2018/05/11,12
A012-1,Baby Cabbage,娃娃菜,2018/05/12,15
A012-1,Baby Cabbage,娃娃菜,2018/05/13,10
A012-1,Baby Cabbage,娃娃菜,2018/05/14,6
A012-1,Baby Cabbage,娃娃菜,2018/05/15,12
A012-1,Baby Cabbage,娃娃菜,2018/05/16,3
A012-1,Baby Cabbage,娃娃菜,2018/05/17,8
A012-1,Baby Cabbage,娃娃菜,2018/05/18,18
A012-1,Baby Cabbage,娃娃菜,2018/05/19,22
A012-1,Baby Cabbage,娃娃菜,2018/05/20,17
A012-1,Baby Cabbage,娃娃菜,2018/05/22,6
A012-1,Baby Cabbage,娃娃菜,2018/05/23,6
A012-1,Baby Cabbage,娃娃菜,2018/05/25,16
A012-1,Baby Cabbage,娃娃菜,2018/05/26,12
A012-1,Baby Cabbage,娃娃菜,2018/05/27,2
A012-1,Baby Cabbage,娃娃菜,2018/06/05,7
A012-1,Baby Cabbage,娃娃菜,2018/06/06,8
A012-1,Baby Cabbage,娃娃菜,2018/06/07,4
A012-1,Baby Cabbage,娃娃菜,2018/06/08,17
A012-1,Baby Cabbage,娃娃菜,2018/06/09,18
A012-1,Baby Cabbage,娃娃菜,2018/06/10,6
